,Peso_de_muestra_vegetal_(g),Cantidad_de_N_en_muestra_vegetal_(g),Cantidad_de_C_en_muestra_vegetal_(g),Porcentaje_N_de_la_muestra_vegetal,Porcentaje_C_de_la_muestra_vegetal,Peso_de_muestra_de_fruto_(g),Cantidad_de_N_en_muestra_de_fruto_(g),Cantidad_de_C_en_muestra_de_fruto_(g),Porcentaje_N_de_la_muestra_fruto,Porcentaje_C_de_la_muestra_fruto,Nitrógeno_total_en_planta,Carbono_total_en_planta,Nitrógeno_total_en_fruto,Carbono_total_en_fruto,N1,N2,N3,N4,Primer_peso_fresco_hoja,Primer_peso_fresco_de_raíz,Primer_peso_fresco_planta,Primer_peso_seco_hoja,Primer_peso_seco_de_raíz,Primer_peso_seco_planta,Harvest_Index_S_(His),Root_Index_(Ri),CHLOR,FLV,ANT,NBI,NDVI,PhipII
691,0.0831,0.00214,0.0289,2.57335,34.75051,0.1413,0.00428,0.071,3.0324,50.26726,2.492803850782191,33.66450060168472,0.03271337579617835,0.5426751592356688,379.30260449462827,16.822575618067454,0.030324,193.49279673300651,17.1,2.3,19.400000000000002,1.359,0.124,1.483,0.011033919084593379,0.11646914589293011,26.938,0.551,0.229,48.86,0.593728312462099,0.853
692,0.084,0.00266,0.0292,3.16236,34.75018,0.0,0.0,0.0,0.0,0.0,0.8961666666666668,9.837619047619048,0.0,0.0,278.45301545854863,27.074055040991816,0.0223995,168.8665213514161,16.21,2.3,18.51,1.089,0.129,1.218,0.0,0.25088339222614836,34.545,0.612,0.199,56.41,0.579205216111946,0.837
693,0.0824,0.00171,0.0303,2.07325,36.72042,0.1392,0.00497,0.0636,3.56903,45.68357,1.683021844660194,29.821966019417477,0.14135222701149425,1.8088534482758625,281.4465639974424,37.324187641054266,0.0384712,404.1308908607369,13.9,1.9,15.8,1.158,0.141,1.299,0.04654416346300803,0.06818796364876144,15.679,0.583,0.275,26.89,0.542823386887491,0.808
694,0.0842,0.00185,0.0311,2.1996,36.89381,0.1426,0.00306,0.0572,2.1429,40.12478,1.6434679334916862,27.628028503562938,0.2155089761570827,4.028468443197756,236.09052487806395,251.32718299158225,0.021429,1271.5104271701182,11.28,1.75,13.03,0.886,0.101,0.987,0.11837158044859329,0.042431314309960756,8.201,0.654,0.455,12.55,0.377478879669136,0.771
695,0.0848,0.00242,0.033,2.85345,38.90915,0.1408,0.00542,0.0616,3.84712,43.76667,2.225943396226415,30.353773584905664,0.06844289772727273,0.777875,369.32036187606485,63.333983968008944,0.0356903,834.8150285089931,29.89,3.64,33.53,2.795,0.285,3.08,0.02228684599764346,0.025069568051342472,10.715,0.58,0.348,18.47,0.523954707660224,0.788
696,0.0822,0.00244,0.0291,2.97122,35.42962,0.1405,0.00316,0.0595,2.24771,42.34192,2.175815085158151,25.9492700729927,0.3435066192170818,6.467925266903913,270.88270910971613,492.7296875917431,0.022356799999999996,2984.00575063966,11.988,1.02,13.008,1.161,0.154,1.315,0.17243403746062572,0.10386912490262269,29.464,0.577,0.208,51.04,0.60343930320545,0.865
697,0.0827,0.00206,0.0292,2.48565,35.30044,0.1398,0.00274,0.0551,1.95882,39.43772,1.8831438935912945,26.69310761789601,0.5626799713876968,11.315206723891274,369.69719015529733,458.8032377025976,0.0195882,3322.516553570754,15.4,1.0,16.4,1.468,0.183,1.651,0.2752303252835326,0.06614961316856646,27.604,0.566,0.233,48.75,0.626455123279054,0.84
698,0.0829,0.0017,0.0318,2.04993,38.37799,0.1448,0.00324,0.0626,2.23568,43.25943,1.9522316043425811,36.51821471652593,0.5054892265193369,9.766551104972375,484.39902158729467,186.28404211208877,0.0224771,2028.2392740723353,24.7,3.2,27.9,2.297,0.318,2.615,0.19178884634649507,0.10696912327766978,26.647,0.625,0.226,42.65,0.621491671640319,0.841
699,0.085,0.00193,0.0309,2.27313,36.29428,0.1394,0.00268,0.0579,1.92013,41.53733,1.4895058823529415,23.847529411764707,0.14424705882352942,3.116382352941177,243.20595004493504,210.96002948711583,0.019459599999999997,998.4085285924954,12.1,2.4,14.5,1.091,0.145,1.236,0.10263600673022993,0.11490636499186078,24.129,0.533,0.204,45.29,0.658858634400642,0.838
700,0.0813,0.00195,0.0303,2.40213,37.29174,0.1396,0.00273,0.0589,1.95509,42.17525,1.5686346863468632,24.374169741697415,0.10092786532951288,2.1775279369627505,235.04452380118573,129.72936142438596,0.0195509,596.1494833483533,12.874,1.7,14.574000000000002,1.27,0.146,1.416,0.07314238743781976,0.14313856096143762,22.054,0.59,0.23,37.36,0.64200556657249,0.862
701,0.0829,0.00189,0.0309,2.28432,37.22579,0.1426,0.00277,0.0576,1.94596,40.36298,1.7076115802171292,27.918094089264173,0.16868639551192144,3.5077026647966334,266.0122691440705,166.6432922613437,0.0192013,851.177505900314,16.1,2.8,18.900000000000002,1.484,0.187,1.671,0.10389548238897395,0.09810490045941805,18.808,0.548,0.267,34.29,0.619703121150832,0.844
702,0.0821,0.00178,0.0298,2.17288,36.28611,0.1409,0.00307,0.0729,2.18174,51.73222,2.3697198538367843,39.67283800243605,0.06166146202980837,1.464208658623137,306.2030345730085,254.28897197904095,0.014908699999999999,1160.8518349660949,11.71,3.2,14.91,1.042,0.186,1.228,0.025238562382948363,0.13734058681887096,22.704,0.582,0.24,39.04,0.605506523752367,0.831
703,0.0812,0.00137,0.0319,1.68201,39.28176,0.1407,0.00194,0.0551,1.3807,39.13985,1.7141871921182268,39.91428571428572,0.17351073205401565,4.928062544420754,255.25647611322375,291.27049824032736,0.013807,1026.5322382434867,9.212,1.8699999999999999,11.082,0.952,0.155,1.107,0.11020808519582427,0.10859665101940727,20.574,0.57,0.261,36.07,0.596565055766583,0.822
704,0.0828,0.00148,0.032,1.78765,38.67117,0.1406,0.0021,0.0542,1.49087,38.52961,1.8517874396135265,40.03864734299517,0.19684139402560455,5.080382645803698,416.9283843890199,40.10324645136815,0.0218174,364.7908933500549,19.6,1.3,20.900000000000002,1.935,0.175,2.11,0.11285419467541254,0.07364337766207965,18.673,0.573,0.298,32.58,0.605722520323791,0.832
705,0.0826,0.00168,0.0311,2.03574,37.65975,0.1426,0.00341,0.0656,2.39125,46.00377,2.389830508474576,44.24031476997578,0.0983782608695652,1.8925553997194953,256.2339690446065,40.88147815635025,0.0235671,246.87063758838661,11.209999999999999,0.8119999999999999,12.022,0.889,0.111,1.0,0.03382834213166247,0.12169651520384167,24.995,0.721,0.222,34.68,0.625877970592841,0.833
706,0.0823,0.0018,0.0312,2.18239,37.87134,0.1395,0.00361,0.0716,2.58633,51.30529,1.6775212636695018,29.077035236938034,0.08048100358422938,1.5962437275985661,220.72559410663365,83.24578500726139,0.025863299999999995,475.22456838692193,11.6,2.0,13.6,0.924,0.121,1.045,0.03896754792632502,0.06766069414860293,19.95,0.603,0.253,33.06,0.592005468256054,0.844
707,0.084,0.00134,0.027,1.59794,32.08843,0.1407,0.00332,0.0672,2.35671,47.79384,2.096142857142857,42.23571428571428,0.0418362473347548,0.8468059701492539,377.63435080486147,64.3646413474503,0.0239125,581.2243879901434,19.036,0.906,19.942,1.394,0.178,1.5719999999999998,0.01331350949516794,0.22076547047825007,22.91,0.572,0.237,40.07,0.612854013297044,0.815
708,0.0852,0.00179,0.0306,2.09986,35.87237,0.1422,0.00293,0.0598,2.05801,42.0189,2.0484154929577465,35.017605633802816,0.23763495077355837,4.850023909985936,336.88209023335946,220.53860804003796,0.0230163,1710.007683602957,24.18,2.43,26.61,2.498,0.218,2.716,0.10577531573010006,0.14307594948318397,24.597,0.512,0.213,48.0,0.573904187833652,0.859
709,0.0851,0.00192,0.0288,2.26055,33.8059,0.1399,0.00297,0.0582,2.12634,41.58068,2.684841363102233,40.272620446533494,0.2237796283059328,4.385176554681917,431.55145115462045,144.3124469051618,0.0212634,1324.247253478743,19.7,3.04,22.74,2.041,0.214,2.255,0.08137192085903305,0.1536193174361785,29.184,0.676,0.221,43.19,0.573207600998498,0.853
710,0.083,0.00205,0.0292,2.47212,35.22608,0.1398,0.00322,0.0592,2.30163,42.32142,2.4871686746987955,35.42698795180723,0.2896387696709585,5.325035765379113,299.30986102821817,227.65428291526797,0.020580099999999997,1402.3109691875998,15.193999999999999,1.588,16.782,1.499,0.152,1.651,0.11101302140807767,0.1218274111675127,22.001,0.589,0.225,37.36,0.654023544901999,0.856
711,0.0831,0.00203,0.0282,2.44682,33.89004,0.1412,0.00359,0.0745,2.5448,52.77598,2.215655836341757,30.779061371841156,0.41518909348441924,8.616041076487251,301.8158970033238,477.8374972287083,0.029027499999999998,4186.315653792586,15.436000000000002,1.4,16.836000000000002,1.366,0.154,1.52,0.15257404466037558,0.08128562085396616,28.252,0.592,0.208,47.76,0.63736926982955,0.855
712,0.0855,0.00137,0.031,1.60744,36.30993,0.1424,0.00293,0.0588,2.05634,41.30758,1.935625730994152,43.798830409356725,0.33732036516853936,6.769432584269664,304.9116714322019,317.66212777755146,0.020563400000000003,1991.7481054399484,16.428,2.164,18.592000000000002,1.724,0.245,1.9689999999999999,0.11949502164817703,0.16691692056503926,22.091,0.657,0.244,33.65,0.570032054049265,0.867
713,0.0834,0.00175,0.0299,2.1012,35.87341,0.1406,0.00408,0.0737,2.90275,52.44699,2.310251798561151,39.47230215827338,0.7083413940256046,12.795284495021338,420.7496632508582,229.30681710899032,0.025448000000000002,2455.242535197066,21.4,2.0,23.4,2.226,0.258,2.484,0.18147349639432014,0.11151587242584195,23.768,0.622,0.2,38.23,0.669436707757732,0.865
714,0.0831,0.00184,0.0289,2.21977,34.81759,0.1421,0.00288,0.0591,2.02623,41.6083,1.8400000000000003,28.900000000000002,0.3649351161154117,7.48877269528501,243.99131139154133,398.7686936162026,0.0143741,1398.54382066197,10.4,0.9,11.3,0.999,0.132,1.131,0.1780903210491959,0.07615769588352818,28.946,0.549,0.204,52.76,0.631696280470556,0.84
715,0.0842,0.00249,0.0295,2.96207,35.0534,0.1435,0.00239,0.0568,1.66464,39.59963,2.983859857482185,35.35095011876485,0.32054313588850175,7.617928919860629,433.87373323902386,262.0786730869945,0.0166464,1892.846368116563,16.8,1.6,18.400000000000002,1.388,0.113,1.501,0.1601884374011619,0.057430126679206966,28.084,0.533,0.201,52.69,0.647039853096762,0.851
716,0.0829,0.00165,0.0318,1.98599,38.3858,0.1398,0.00201,0.055,1.43741,39.31335,2.020205066344994,38.934861278648974,0.23677167381974248,6.478826895565093,290.48072253704674,366.230481631024,0.0202623,2155.5621317227346,10.21,2.64,12.850000000000001,1.026,0.183,1.209,0.13959717889597179,0.043232062932320625,24.802,0.616,0.205,40.29,0.648808968233252,0.861
717,0.0823,0.00204,0.0291,2.48175,35.35135,0.1403,0.00282,0.0587,2.01101,41.86503,1.6904981773997574,24.11445929526124,0.4001264433357092,8.328873129009265,321.9383243922622,198.20090566372406,0.027110799999999997,1729.8985996798547,21.94,1.43,23.37,2.033,0.149,2.182,0.22594118514987457,0.06242409797178431,25.75,0.535,0.218,48.11,0.671281234290039,0.856
718,0.0829,0.0019,0.0316,2.28892,38.13037,0.1404,0.00341,0.0591,2.42953,42.12337,1.6983112183353437,28.245597104945716,0.3790103276353276,6.568771367521368,318.7009253962932,289.2910561119457,0.024295300000000002,2239.9617257512073,17.3,1.25,18.55,1.411,0.064,1.475,0.17395908812217825,0.08918120506103339,26.455,0.644,0.243,41.09,0.600083367336966,0.854
719,0.0847,0.00182,0.0326,2.14449,38.54045,0.141,0.00382,0.0729,2.71108,51.71702,1.2892561983471076,23.093270365997636,0.2925957446808511,5.583829787234044,345.6159664019145,340.3036267548118,0.020110100000000002,2365.2366784069,20.53,4.25,24.78,1.92,0.233,2.153,0.15254237288135594,0.09463276836158192,21.672,0.5,0.25,43.33,0.674291329185568,0.843
720,0.0852,0.00183,0.0315,2.15089,37.0117,0.1397,0.00263,0.0572,1.88291,40.93679,2.180105633802817,37.526408450704224,0.40652984967788125,8.841637795275592,360.48784806058603,488.97873343923993,0.0235596,4152.871692200558,13.45,1.4300000000000002,14.88,1.106,0.171,1.2770000000000001,0.17542690951630463,0.08123872812647245,25.527,0.53,0.217,48.13,0.647270193187071,0.874
721,0.085,0.00202,0.0296,2.38181,34.87186,0.1404,0.00398,0.0694,2.83471,49.39549,2.4501411764705883,35.90305882352941,0.46694131054131044,8.14214245014245,338.1370382203464,287.81150321550285,0.028347100000000004,2758.7320973922037,21.7,3.0,24.7,1.543,0.179,1.722,0.13775800354598064,0.07359582510955742,23.611,0.501,0.214,47.11,0.637887673184968,0.856
722,0.0833,0.00174,0.0297,2.08778,35.59855,0.1394,0.00328,0.0601,2.35596,43.13486,2.1410564225690276,36.54561824729892,0.702,12.862865853658537,353.19103442552836,361.22515392764626,0.0188291,2402.244553829139,14.4,2.8,17.2,1.182,0.115,1.297,0.22545056107605696,0.05667434918955681,23.049,0.693,0.247,33.27,0.613752510606013,0.852
723,0.0835,0.00209,0.0302,2.50767,36.21517,0.1398,0.00288,0.0575,2.06192,41.15185,2.3302874251497,33.67209580838323,0.24035021459227465,4.798658798283262,185.23342955694076,531.7369526307211,0.014914799999999999,1469.0400772318785,6.0,1.7,7.7,0.554,0.125,0.679,0.11136140196817701,0.10117689730544924,22.6,0.525,0.301,43.03,0.607095768540636,0.862
724,0.0831,0.00208,0.0316,2.50276,38.04779,0.1425,0.00262,0.0531,1.84081,37.24612,2.2577135980746084,34.29987966305656,0.24350371929824563,4.935132631578948,351.48550458547663,222.62109333292562,0.0184081,1440.398616222791,22.306,4.1240000000000006,26.43,1.694,0.266,1.96,0.12803062526584433,0.12663856772746607,23.135,0.634,0.243,36.49,0.614920935278116,0.866
725,0.0858,0.00231,0.0314,2.68925,36.58614,0.1417,0.00211,0.0482,1.49148,33.98735,2.1834615384615383,29.67995337995338,0.2482414255469301,5.670728299223712,303.4146600396535,227.18371427632172,0.020619200000000004,1421.2993830272635,12.038,2.802,14.84,0.902,0.154,1.056,0.1705106831268986,0.0818238536989496,22.925,0.58,0.234,39.52,0.620718001600284,0.869
726,0.0845,0.00223,0.0274,2.64243,32.45616,0.1401,0.00362,0.0711,2.5828,50.71958,1.847337278106509,22.698224852071007,0.277249107780157,5.4454175588865095,263.9731137830447,201.21231367023674,0.026134100000000004,1388.1033386008146,14.494,2.232,16.726,1.091,0.136,1.2269999999999999,0.13291217639043726,0.10652793261488913,21.286,0.501,0.241,42.45,0.561265787415788,0.862
727,0.0825,0.00216,0.0292,2.62146,35.39041,0.142,0.00333,0.0739,2.3462,52.03685,1.913890909090909,25.872969696969697,0.18877816901408456,4.1894014084507045,241.9167346535317,196.6004588038803,0.023462000000000004,1115.874798333733,10.7,1.8,12.5,0.893,0.102,0.995,0.09919901417128774,0.10967344423906346,16.684,0.538,0.281,31.02,0.586198168864215,0.857
728,0.084,0.0022,0.0301,2.6201,35.84275,0.1397,0.00365,0.0714,2.61341,51.10883,1.8935714285714285,25.907499999999995,0.23488546886184686,4.5947458840372235,319.44125318183154,198.4555639909895,0.025828000000000004,1637.3633238382138,12.47,1.99,14.46,1.076,0.154,1.23,0.11059170869725675,0.08857178004674623,18.261,0.611,0.264,29.89,0.607760627739919,0.866
729,0.0832,0.00187,0.0291,2.25034,34.93668,0.1432,0.00269,0.0599,1.87774,41.80571,1.9464182692307694,30.289182692307698,0.3012724860335196,6.7086326815642465,236.79547773552255,231.79115971901268,0.023793700000000004,1305.9671532127961,16.66,1.8,18.46,1.183,0.126,1.3090000000000002,0.1562579161713985,0.06235507316978117,21.943,0.505,0.241,43.41,0.58110585232671,0.859
730,0.083,0.00175,0.029,2.10347,34.9555,0.1427,0.00293,0.0585,2.04998,41.02611,1.6677710843373492,27.63734939759036,0.21684463910301333,4.32949194113525,240.24817378763686,259.71647870000044,0.0204998,1279.113919777789,11.82,0.99,12.81,1.02,0.084,1.104,0.11778811300342401,0.11710777261016496,19.945,0.546,0.253,36.54,0.609567707897682,0.866
731,0.0836,0.00194,0.0302,2.31914,36.13541,0.142,0.00338,0.0743,2.37937,52.33601,1.5919138755980864,24.781339712918662,0.2211281690140845,4.860894366197183,271.99002432038503,348.3788584468846,0.0187774,1779.263318639005,11.0,1.2,12.2,0.903,0.102,1.0050000000000001,0.11927076646552832,0.0834510206701759,21.292,0.471,0.253,45.25,0.585597369878078,0.856
732,0.0829,0.00177,0.0307,2.13848,36.97843,0.1406,0.00268,0.0596,1.90853,42.3819,2.406260554885404,41.7357056694813,0.06659971550497866,1.4810981507823613,277.6285121249185,253.3919691420298,0.013536900000000003,952.3051496190401,14.75,2.96,17.71,1.142,0.179,1.321,0.03007039950427733,0.09983303785049143,23.206,0.558,0.255,41.59,0.671764952684213,0.841
733,0.083,0.00159,0.029,1.91141,34.98654,0.1398,0.0024,0.056,1.71935,40.02686,1.7700722891566263,32.28433734939759,0.0972017167381974,2.2680400572246064,290.26029803424365,115.24889939430884,0.0171935,575.1600548752821,18.8,1.4,20.2,1.548,0.16,1.708,0.05773898146070853,0.09381819665109828,23.986,0.613,0.226,39.16,0.653856356369209,0.844
734,0.0841,0.00135,0.0304,1.60777,36.18974,0.1413,0.00191,0.0553,1.35369,39.16169,1.1766349583828777,26.4960760998811,0.16095095541401275,4.659993630573248,247.63990718342797,83.35983120476965,0.019085300000000003,393.9820631246929,12.986,2.1,15.086000000000002,1.03,0.158,1.188,0.1397420399732416,0.11618763716596053,24.258,0.695,0.209,34.88,0.592185517339899,0.832
735,0.0822,0.00144,0.0313,1.75327,38.08695,0.1248,0.0029,0.055,2.325,44.06506,0.2872992700729927,6.244768856447689,0.006436698717948719,0.12207532051282054,480.05463496639123,113.38744321071704,0.017413699999999997,947.8654379860473,21.12,1.72,22.84,1.894,0.119,2.013,0.016609701984769444,0.10793308148947653,22.864,0.559,0.247,40.88,0.609505508228759,0.811
736,0.0863,0.00189,0.0265,2.18814,30.72203,0.1442,0.00198,0.0542,1.37484,37.55817,1.894380069524913,26.56141367323291,0.0998375866851595,2.732927877947296,344.97369234385076,124.5267707460559,0.013748400000000001,590.6100900881031,19.5,3.2,22.7,1.648,0.239,1.887,0.07753996438131193,0.05758710048949036,23.765,0.537,0.23,44.27,0.571349440822144,0.82
737,0.0835,0.00199,0.0302,2.38323,36.1112,0.1392,0.00242,0.0543,1.74137,39.01887,2.6144071856287425,39.675928143712575,0.16016853448275864,3.5938642241379317,161.92504738475253,10.10695413102742,0.02325,38.05022986803465,13.6,1.1,14.7,1.148,0.128,1.2759999999999998,0.07747681077762734,0.07904938904913676,25.937,0.608,0.223,42.68,0.621754371554049,0.84
738,0.0856,0.00204,0.0321,2.38515,37.52919,0.1419,0.00315,0.0704,2.22264,49.59174,2.5261682242990657,39.75,0.1527272727272727,3.413333333333333,443.89319247432576,51.37636556050195,0.0228555,521.2338233718601,26.8,5.6,32.4,2.08,0.355,2.435,0.06094968107725017,0.08327427356484764,33.321,0.6,0.194,55.52,0.6047066378259,0.837
739,0.0836,0.0021,0.0301,2.5139,36.02032,0.1402,0.00237,0.0558,1.69102,39.82904,2.351196172248804,33.700478468899526,0.14042503566333808,3.30620970042796,316.31728271220186,155.15859836158015,0.0169102,829.9415605030312,14.16,2.14,16.3,1.02,0.105,1.125,0.08151549942594717,0.1285485786059839,26.42,0.63,0.258,41.91,0.590877760917873,0.852
740,0.0849,0.00208,0.0323,2.45361,38.03297,0.1404,0.00321,0.0682,2.28555,48.57642,2.3837926972909305,37.01755005889282,0.08825213675213676,1.8750142450142449,364.5075473120697,111.51581729891032,0.0222264,903.4666431389355,17.131999999999998,2.098,19.229999999999997,1.392,0.318,1.71,0.03815737445630684,0.11269276393831554,25.192,0.599,0.306,42.07,0.550454599485653,0.821
741,0.0863,0.00177,0.0317,2.04747,36.76562,0.1404,0.00346,0.0711,2.46763,50.64738,1.4808111239860953,26.520741599073002,0.6542948717948718,13.445192307692308,288.06801607435006,472.54371534025864,0.021267200000000003,2894.9918703285903,13.32,2.43,15.75,1.295,0.168,1.4629999999999999,0.2688607594936709,0.05569620253164557,20.339,0.582,0.248,34.97,0.598343875682612,0.829
742,0.0836,0.00175,0.0308,2.08769,36.85741,0.1418,0.00274,0.0712,1.92954,50.2065,1.626495215311005,28.626315789473686,0.4737997179125529,12.311875881523273,254.53645894430807,569.1477539454978,0.0192954,2795.3024836461273,7.248,2.2039999999999997,9.452000000000002,0.732,0.138,0.87,0.2398747798865193,0.09000195656427314,23.044,0.58,0.248,39.72,0.587067292592769,0.796
743,0.0833,0.00183,0.0295,2.19785,35.36517,0.1396,0.00297,0.0713,2.12672,51.05093,1.9881752701080433,32.04981992797119,0.4901776504297994,11.76756446991404,258.3461315927944,607.1795290474886,0.0246763,3870.785677204781,11.7,2.6,14.299999999999999,1.033,0.123,1.156,0.20292407961951736,0.09688215606834596,19.906,0.526,0.254,37.83,0.608205805470643,0.831
744,0.0837,0.00233,0.0285,2.77864,34.03355,0.1391,0.00419,0.0705,3.01213,50.70182,1.731493428912784,21.179211469534053,0.6184090582314882,10.405212077641984,213.70378247952513,340.1918989154474,0.0169664,1233.4622947100418,9.0,1.7,10.7,0.78,0.122,0.902,0.24815665417623595,0.07252508159071679,27.278,0.51,0.2,53.49,0.650761378369199,0.862
745,0.0853,0.00192,0.0303,2.24974,35.56093,0.1402,0.00402,0.0718,2.86516,51.2382,1.546354044548652,24.40339976553341,1.712657631954351,30.589258202567763,264.9094238691369,1332.139374513287,0.0286516,10111.042890318759,7.5,2.2,9.7,0.681,0.186,0.867,0.4650782527446858,0.049832593630771624,21.965,0.551,0.218,39.85,0.650849125991221,0.864
746,0.0841,0.00174,0.0302,2.06617,35.88659,0.139,0.00236,0.0551,1.69664,39.6328,1.6551724137931034,28.727705112960763,0.20891942446043163,4.877737410071942,263.8330796004067,459.742084944778,0.0301213,3653.5682069190443,10.394,1.6760000000000002,12.07,0.804,0.095,0.899,0.13330805481826552,0.12133687232544281,21.032,0.609,0.27,34.51,0.638955168987251,0.863
747,0.0868,0.00176,0.0311,2.02231,35.79329,0.1418,0.00282,0.0573,1.98773,40.43614,2.1411981566820275,37.83594470046082,0.13775839210155147,2.7991332863187584,165.91763749566852,411.8201954837132,0.011905755045395592,813.4992155891179,7.31,2.06,9.37,0.597,0.083,0.6799999999999999,0.061558559279106355,0.18573320180934355,26.998,0.549,0.218,49.21,0.581794988001829,0.877
748,0.0856,0.00239,0.0317,2.78763,37.04347,0.0,0.0,0.0,0.0,0.0,2.3453271028037386,31.10747663551402,0.0,0.0,194.8481899898254,210.0406580607901,0.019877300000000004,813.4992155891179,4.89,1.59,6.4799999999999995,0.422,0.092,0.514,0.0,0.09166666666666667,24.125,0.537,0.232,44.95,0.613433415713456,0.849
749,0.0869,0.00176,0.0317,2.02165,36.43098,0.0,0.0,0.0,0.0,0.0,1.3670886075949367,24.623130034522436,0.0,0.0,153.3080738393362,266.9529465897958,0.019877300000000004,813.4992155891179,3.7,2.2,5.9,0.295,0.128,0.423,0.1462720546385885,0.14039081768165435,22.271,0.587,0.25,37.92,0.565719814033123,0.858
750,0.0877,0.00178,0.0279,2.03253,31.77656,0.1405,0.00286,0.057,2.03435,40.55491,1.4065450399087798,22.046408209806156,0.1661039145907473,3.3104626334519573,380.8138246119104,132.46404196407678,0.020412499999999997,1029.690975985959,23.6,3.9,27.5,1.894,0.235,2.129,0.1053446940356313,0.10586108959462949,23.759,0.754,0.252,31.5,0.583937386514776,0.827
751,0.0867,0.00169,0.029,1.95411,33.42221,0.1406,0.00273,0.0577,1.9418,41.05587,1.5964359861591697,27.394463667820066,0.10838449502133711,2.2907638691322902,316.8978152282384,104.06990199039882,0.019418,640.3964081347132,21.2,3.4,24.599999999999998,1.673,0.173,1.846,0.06380741181042958,0.11773850620699118,24.266,0.854,0.244,28.42,0.591569264343184,0.845
752,0.0839,0.00182,0.0285,2.17115,33.99911,0.1395,0.00285,0.0572,2.04125,40.98812,2.0239094159713944,31.693087008343266,0.17443225806451612,3.500886021505376,423.4677281188026,113.84773592282568,0.0203435,980.777265909578,32.3,4.4,36.699999999999996,2.575,0.177,2.7520000000000002,0.08383903847286868,0.07659223472574088,25.977,0.553,0.226,47.01,0.623508122060179,0.851
753,0.0857,0.00162,0.0307,1.89179,35.83312,0.1408,0.0029,0.0595,2.05853,42.23935,2.0566627771295214,38.97502917152859,0.2980120738636363,6.11438565340909,296.7150114866799,234.6032682996454,0.0166403,1158.3364655938442,17.3,0.8,18.1,1.571,0.141,1.712,0.1173774428282861,0.07950092886289335,21.82,0.519,0.266,42.06,0.566647552040902,0.853
754,0.0847,0.00187,0.0303,2.20945,35.83212,0.1399,0.00316,0.0716,2.25635,51.20695,2.856883116883117,46.29067296340024,0.3537212294496069,8.0146962115797,387.2429760412402,238.92564499514248,0.0225635,2087.6264156026673,16.130000000000003,1.9620000000000002,18.092000000000002,1.403,0.166,1.569,0.10795532882944989,0.09582241830966497,20.815,0.537,0.257,38.78,0.629510056939581,0.848
755,0.0879,0.00194,0.0316,2.20147,36.00384,0.1394,0.00232,0.0564,1.66403,40.45295,2.101114903299204,34.22434584755404,0.19608493543758967,4.766892395982784,329.2369282899814,259.6477323164636,0.020585300000000004,1759.7471709610031,14.2,1.9,16.099999999999998,1.317,0.154,1.4709999999999999,0.1101306761885177,0.06823577798134266,19.389,0.515,0.279,37.65,0.608075468252804,0.826
756,0.0858,0.0019,0.0319,2.21499,37.23763,0.1401,0.00239,0.0559,1.70314,39.87738,2.203379953379953,36.99358974358974,0.24829728765167738,5.807455389007851,331.6742492410689,258.29191128265285,0.0240998,2064.6003620539714,21.2,2.2,23.4,1.946,0.212,2.158,0.12761387050107406,0.12537810705361452,26.911,0.581,0.219,46.28,0.54969051470238,0.85
757,0.0859,0.00192,0.0316,2.23619,36.73604,0.1417,0.00342,0.0711,2.4156,50.15136,2.098812572759022,34.54295692665891,0.2353211009174312,4.8922018348623855,292.8782225486866,196.68538670382884,0.024155999999999997,1391.5031541864655,15.22,3.35,18.57,1.573,0.201,1.774,0.09406657018813314,0.09261939218523878,25.788,0.568,0.209,45.44,0.646614346165291,0.861
758,0.0875,0.00171,0.0348,1.95225,39.71613,0.1416,0.00341,0.0716,2.40998,50.55031,1.5810171428571431,32.175085714285714,0.34918785310734457,7.331920903954802,325.8287351636146,263.92308905866366,0.017031400000000002,1464.5935499092507,14.2,2.6,16.8,1.303,0.17,1.4729999999999999,0.15199161425576518,0.06813417190775681,20.897,0.542,0.224,38.57,0.648603744876447,0.848
